,COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,SIMILARITY
1179,26011,0.052000000000000005,0.136,0.076,0.252,0.484,0.14337015031030695
1180,18151,0.04,0.08900000000000001,0.17,0.16899999999999998,0.532,0.14340502083260548
1181,47117,0.219,0.129,0.139,0.16399999999999998,0.349,0.14344685427014425
1182,40145,0.032,0.112,0.175,0.306,0.375,0.14351654956833376
1183,16005,0.084,0.193,0.17600000000000002,0.195,0.35200000000000004,0.1437393474313836
1184,5089,0.171,0.112,0.119,0.108,0.49,0.14382280764885658
1185,18047,0.07,0.08199999999999999,0.104,0.199,0.545,0.14387147041717482
1186,29179,0.13699999999999998,0.183,0.085,0.229,0.366,0.14388537104236832
1187,46007,0.147,0.052000000000000005,0.117,0.327,0.35600000000000004,0.14393748643074186
1188,54093,0.108,0.087,0.048,0.292,0.465,0.1440798389782554
1189,27155,0.196,0.139,0.16,0.11,0.395,0.1441075986893127
1190,21029,0.037000000000000005,0.091,0.156,0.181,0.535,0.14414922823241202
1191,55005,0.138,0.163,0.07,0.259,0.37,0.14415616532080758
1192,13193,0.078,0.049,0.113,0.21,0.55,0.14426018161641144
1193,48429,0.058,0.149,0.221,0.127,0.445,0.14434334068463292
1194,21071,0.131,0.066,0.129,0.134,0.54,0.14441952776546532
1195,48447,0.073,0.135,0.172,0.118,0.501,0.14443683740652868
1196,8039,0.016,0.044,0.19,0.246,0.505,0.1444645285182491
1197,45087,0.14,0.02,0.07400000000000001,0.305,0.462,0.1444714504668656
1198,19151,0.214,0.124,0.162,0.165,0.335,0.14456486433431875
1199,28161,0.029,0.108,0.121,0.217,0.523,0.1447376937773986
1200,42021,0.026,0.062,0.153,0.228,0.53,0.14474114826130133
1201,39017,0.047,0.07200000000000001,0.106,0.244,0.531,0.14482057864820186
1202,1011,0.031,0.04,0.14400000000000002,0.28600000000000003,0.5,0.14493446795017398
1203,16077,0.078,0.205,0.152,0.185,0.381,0.14495516548229664
1204,13317,0.08,0.086,0.114,0.172,0.5479999999999999,0.1449655131401948
1206,28119,0.041,0.101,0.1,0.312,0.446,0.14497930886854168
1207,40017,0.043,0.073,0.103,0.309,0.472,0.1449931032842597
1208,21195,0.096,0.08800000000000001,0.123,0.14800000000000002,0.545,0.14501379244747725
1209,22027,0.146,0.068,0.04,0.273,0.473,0.14510341140028374
1210,55139,0.07400000000000001,0.194,0.126,0.156,0.45,0.14515853402401113
1211,13053,0.061,0.07200000000000001,0.108,0.214,0.545,0.14522052196573326
1212,47129,0.08,0.113,0.077,0.318,0.413,0.1452239649644645
1213,20089,0.171,0.142,0.087,0.259,0.34,0.14534785860135674
1214,31021,0.066,0.063,0.09,0.321,0.46,0.1455644187293035
1215,8053,0.043,0.05,0.117,0.271,0.519,0.1456193668438371
1216,13195,0.165,0.084,0.055,0.18600000000000005,0.511,0.14565713164826502
1217,31115,0.193,0.084,0.129,0.276,0.318,0.14578408692309322
1218,31127,0.09,0.14800000000000002,0.13699999999999998,0.293,0.333,0.14584238067173755
1219,29033,0.155,0.13,0.078,0.28600000000000003,0.35100000000000003,0.1458663772087317
1220,26139,0.042,0.057,0.12,0.251,0.531,0.14590407807871586
1221,18067,0.008,0.083,0.183,0.301,0.426,0.14595889832415151
1222,1125,0.041,0.036000000000000004,0.14400000000000002,0.247,0.532,0.1459965753022995
1223,12077,0.022,0.023,0.205,0.268,0.482,0.1460376663741242
1224,29115,0.126,0.156,0.118,0.274,0.326,0.1460924364914214
1225,18027,0.049,0.061,0.13,0.214,0.546,0.1461745531889871
1226,55015,0.064,0.1,0.141,0.33,0.365,0.14635914730552374
1227,13123,0.128,0.042,0.087,0.198,0.545,0.1464684266318172
1228,21203,0.215,0.079,0.075,0.157,0.474,0.14666628787829872
1229,49053,0.034,0.056,0.123,0.269,0.518,0.14670719137111174
1230,17005,0.07,0.055,0.108,0.218,0.5489999999999999,0.1467617116280673
1231,5135,0.067,0.158,0.22,0.222,0.333,0.14678215150351218
1233,12083,0.046,0.087,0.121,0.203,0.5429999999999999,0.14715637940639878
1234,31029,0.055,0.192,0.156,0.232,0.364,0.1472752525036029
1235,55063,0.064,0.07200000000000001,0.076,0.289,0.498,0.14729562111617575
1236,18079,0.095,0.105,0.172,0.308,0.319,0.14732956254601448
1237,37187,0.113,0.053,0.057,0.301,0.476,0.1473465303290173
1238,31037,0.054000000000000006,0.08900000000000001,0.228,0.287,0.341,0.1474991525399383
1239,28083,0.122,0.093,0.119,0.129,0.537,0.14750932173933962
1240,21069,0.068,0.069,0.075,0.287,0.502,0.1475127113166862
1241,46005,0.234,0.104,0.147,0.173,0.342,0.1475228795814398
1242,31019,0.065,0.113,0.104,0.327,0.391,0.14752287958143984
1243,37043,0.099,0.091,0.095,0.16899999999999998,0.546,0.14753643617764398
1244,47045,0.175,0.17,0.12,0.204,0.331,0.14759742545180113
1245,42013,0.041,0.132,0.083,0.249,0.495,0.14781407240178454
1246,13109,0.03,0.078,0.229,0.29,0.3720000000000001,0.14784451291813294
1247,13071,0.108,0.191,0.07400000000000001,0.233,0.394,0.14793579688500008
1248,38045,0.115,0.07,0.193,0.307,0.315,0.1479898645178108
1249,18033,0.109,0.07400000000000001,0.118,0.149,0.55,0.14802364675956342
1250,19143,0.195,0.051,0.233,0.199,0.322,0.1480911881240744
1251,16029,0.1,0.181,0.191,0.202,0.326,0.14826665167865632
1252,39029,0.098,0.08,0.115,0.156,0.551,0.14827339613025667
1253,28035,0.07200000000000001,0.042,0.091,0.267,0.527,0.14835767590522578
1254,26157,0.091,0.05,0.078,0.246,0.536,0.14846548420424194
1255,39083,0.138,0.1,0.065,0.17,0.526,0.14853282465502365
1256,27015,0.101,0.061,0.251,0.265,0.322,0.14860349928585126
1257,55085,0.057,0.05,0.155,0.18600000000000005,0.552,0.14862368586466967
1258,46053,0.113,0.118,0.206,0.264,0.299,0.14866405079910885
1259,27101,0.131,0.071,0.224,0.27,0.303,0.14866741404894349
1260,20167,0.16,0.174,0.174,0.157,0.335,0.14867077722269428
1261,31099,0.062,0.127,0.094,0.318,0.399,0.1486707772226943
1262,39127,0.138,0.149,0.214,0.19,0.309,0.14868422915696206
1263,39073,0.16899999999999998,0.13699999999999998,0.21,0.104,0.38,0.1487380247280432
1264,17091,0.044,0.084,0.096,0.249,0.527,0.1487649152186093
1265,48335,0.168,0.131,0.087,0.126,0.489,0.14882876066137216
1266,28155,0.052000000000000005,0.145,0.079,0.222,0.502,0.14915428253992574
1267,38035,0.097,0.122,0.222,0.253,0.305,0.14917774632967212
1268,29037,0.027000000000000003,0.08199999999999999,0.17,0.185,0.535,0.14917774632967215
1269,28017,0.07,0.134,0.08800000000000001,0.182,0.525,0.14932514858522666
1270,18103,0.054000000000000006,0.125,0.253,0.226,0.343,0.14933854157584373
1271,39117,0.059,0.094,0.075,0.31,0.462,0.14944229655622934
1272,48371,0.05,0.051,0.15,0.197,0.551,0.1494790955284384
1273,55049,0.065,0.077,0.092,0.333,0.433,0.1495025083401613
1274,39061,0.069,0.056,0.102,0.224,0.5489999999999999,0.14952257354660528
1275,19035,0.183,0.105,0.221,0.182,0.309,0.14969635934116768
1276,39175,0.1,0.201,0.138,0.135,0.426,0.14976314633447044
1277,39057,0.041,0.08199999999999999,0.095,0.264,0.519,0.14977316181479247
1278,17193,0.19,0.14400000000000002,0.095,0.239,0.332,0.14991664350564948
1279,40125,0.042,0.052000000000000005,0.278,0.236,0.392,0.14999666662962882
1280,13287,0.141,0.042,0.094,0.175,0.547,0.15004665940966502
1281,27095,0.224,0.122,0.159,0.146,0.349,0.150136604464068
1282,13275,0.026,0.096,0.12,0.228,0.53,0.15044932701743804
1283,28029,0.073,0.084,0.134,0.157,0.552,0.15047591169353325
1284,19009,0.224,0.073,0.194,0.187,0.322,0.15050913593533113
1285,37113,0.153,0.039,0.085,0.182,0.541,0.15058884420832774
1286,47111,0.146,0.085,0.215,0.083,0.47,0.1505988047761336
1287,21187,0.091,0.039,0.114,0.198,0.5579999999999999,0.15066187308008613
1288,37041,0.044,0.011,0.152,0.29600000000000004,0.4970000000000001,0.15072823225925533
1289,20121,0.071,0.044,0.095,0.25,0.54,0.15078793055148682
1290,5057,0.098,0.073,0.096,0.179,0.5539999999999999,0.15080119362922825
1291,27019,0.024,0.128,0.183,0.29600000000000004,0.368,0.15085754870075282
1292,27049,0.03,0.039,0.138,0.28,0.513,0.1509933773382131
1293,56023,0.131,0.183,0.128,0.235,0.324,0.15106290080625356
1294,54067,0.06,0.08800000000000001,0.166,0.14300000000000002,0.542,0.15107613974417008
1295,19145,0.08800000000000001,0.053,0.068,0.31,0.481,0.1511654722481295
1296,27045,0.026,0.102,0.099,0.29,0.483,0.1515552704461313
1297,48049,0.085,0.077,0.066,0.239,0.534,0.15157836257197138
1298,5139,0.116,0.179,0.098,0.262,0.344,0.1519341962824696
1299,45011,0.16899999999999998,0.067,0.035,0.281,0.447,0.15194077793666844
1300,39085,0.067,0.039,0.104,0.246,0.544,0.15195723082499238
1301,48119,0.04,0.07400000000000001,0.094,0.285,0.507,0.15218081350814233
1302,6093,0.132,0.07400000000000001,0.08199999999999999,0.16699999999999998,0.546,0.1522760650923185
1303,46101,0.078,0.183,0.165,0.245,0.329,0.15245655118754328
1304,18097,0.051,0.053,0.116,0.232,0.5479999999999999,0.15260078636756755
1305,47171,0.049,0.041,0.108,0.306,0.4970000000000001,0.15264992630198027
1306,13229,0.05,0.14300000000000002,0.127,0.157,0.522,0.15286595435217093
1307,8095,0.05,0.19,0.13699999999999998,0.255,0.368,0.15290192935342575
1308,46073,0.233,0.073,0.185,0.184,0.326,0.15297712247261025
1309,37149,0.018000000000000002,0.115,0.105,0.263,0.499,0.15299346391267832
1310,54091,0.07200000000000001,0.032,0.092,0.28800000000000003,0.517,0.1530294089382822
1311,55105,0.023,0.139,0.096,0.277,0.464,0.15308820986607688
1312,31061,0.083,0.168,0.083,0.28800000000000003,0.378,0.15319595294915594
1313,54033,0.132,0.021,0.071,0.319,0.457,0.15322858741109638
1314,18069,0.15,0.182,0.053,0.199,0.416,0.15334601396841066
1315,17187,0.042,0.02,0.141,0.276,0.522,0.1535512943612004
1316,20035,0.075,0.093,0.28,0.131,0.421,0.15360664048145836
1317,27089,0.078,0.152,0.221,0.234,0.315,0.1536261696456694
1318,46117,0.08,0.024,0.104,0.245,0.546,0.15367498169838842
1319,1091,0.033,0.151,0.118,0.18600000000000005,0.512,0.1537237782517721
1320,27077,0.091,0.171,0.17600000000000002,0.249,0.313,0.15384082683085135
1321,13073,0.061,0.064,0.095,0.234,0.547,0.1538830724933708
1322,29159,0.185,0.111,0.156,0.254,0.294,0.15400973995173162
1323,51051,0.031,0.129,0.129,0.182,0.528,0.15401947928752396
1324,29161,0.139,0.177,0.119,0.244,0.32,0.15409737181405786
1325,40075,0.025,0.19,0.131,0.239,0.415,0.15418495387034367
1326,39015,0.177,0.177,0.101,0.128,0.417,0.15419792475905764
1327,28063,0.076,0.083,0.13699999999999998,0.15,0.555,0.15429193109168093
1328,55053,0.027000000000000003,0.1,0.14,0.329,0.404,0.15429517166781334
1329,46095,0.136,0.028,0.091,0.34,0.405,0.15441826316857732
1330,48125,0.032,0.071,0.111,0.254,0.532,0.15452831455755936
1331,20207,0.092,0.175,0.171,0.247,0.314,0.15453155017665485
1332,19063,0.241,0.083,0.067,0.181,0.428,0.15454125662747795
1333,30107,0.214,0.135,0.14400000000000002,0.189,0.318,0.1545736070614903
1334,8091,0.06,0.08,0.069,0.295,0.495,0.1545897797398004
1335,22069,0.096,0.063,0.113,0.16699999999999998,0.561,0.15479987080097973
1336,56035,0.223,0.111,0.061,0.231,0.374,0.15485154180698366
1337,21161,0.056,0.119,0.061,0.284,0.479,0.15487414245121747
1338,19167,0.12,0.06,0.285,0.2,0.335,0.1549354704385022
1339,18041,0.161,0.041,0.048,0.237,0.514,0.15502257900060884
1340,18101,0.041,0.064,0.123,0.223,0.55,0.15514509338035806
1341,31181,0.091,0.16699999999999998,0.068,0.28600000000000003,0.389,0.15515798400340214
1342,33017,0.08,0.07400000000000001,0.098,0.19,0.5579999999999999,0.15523852614605688
1343,38077,0.155,0.174,0.189,0.116,0.366,0.15527073130503374
1344,8021,0.06,0.106,0.093,0.195,0.545,0.15536408851468864
1345,28027,0.038,0.056,0.118,0.33,0.459,0.15546703830716016
1346,13009,0.02,0.08900000000000001,0.107,0.29,0.494,0.15550884219233324
1347,37143,0.036000000000000004,0.014,0.154,0.299,0.498,0.15578189882011326
1349,40027,0.046,0.101,0.079,0.25,0.524,0.15581720059094892
1350,31133,0.067,0.147,0.215,0.254,0.316,0.15586532648411575
1351,48411,0.026,0.101,0.099,0.255,0.519,0.1558813651467038
1352,48379,0.14300000000000002,0.062,0.038,0.245,0.512,0.15593267778115014
1353,45009,0.16699999999999998,0.031,0.053,0.235,0.515,0.15604486534327236
1354,28033,0.055,0.078,0.08800000000000001,0.236,0.5429999999999999,0.15608010763707206
1355,54025,0.07,0.03,0.113,0.233,0.5539999999999999,0.15626579920123276
1356,21011,0.076,0.058,0.084,0.339,0.443,0.1564832259381177
1357,31023,0.027000000000000003,0.105,0.263,0.238,0.365,0.15660459763365825
1358,19181,0.055,0.182,0.181,0.245,0.337,0.15666843970627906
1359,6089,0.095,0.056,0.071,0.232,0.547,0.15676734353812344
1360,22099,0.069,0.11,0.096,0.17800000000000002,0.5479999999999999,0.1568119893375503
1361,30045,0.233,0.11,0.17,0.139,0.349,0.15686299754881644
1362,17159,0.111,0.151,0.107,0.3,0.331,0.1569108026873867
1363,29141,0.211,0.118,0.175,0.193,0.304,0.15691398917878546
1364,37035,0.035,0.07,0.13,0.214,0.551,0.15698726062964474
1365,54017,0.187,0.011,0.075,0.307,0.42,0.15701910711757344
1366,13125,0.156,0.066,0.107,0.13,0.541,0.15703821191035006
1367,31083,0.08900000000000001,0.158,0.102,0.302,0.348,0.15719414747375302
1368,40087,0.092,0.099,0.068,0.197,0.545,0.15728954192825412
1369,29073,0.086,0.207,0.168,0.135,0.404,0.15729272074701994
1370,42117,0.098,0.044,0.111,0.183,0.565,0.15761345120261785
1371,27047,0.135,0.085,0.206,0.28300000000000003,0.29100000000000004,0.157908201180306
1372,47039,0.175,0.171,0.168,0.168,0.318,0.15800949338568235
1373,27017,0.058,0.054000000000000006,0.09,0.329,0.469,0.15812336955681155
1374,27159,0.061,0.211,0.157,0.203,0.3670000000000001,0.15822136391777186
1375,26067,0.035,0.203,0.139,0.229,0.394,0.1582371637764024
1376,19065,0.054000000000000006,0.075,0.128,0.349,0.394,0.15825612152457166
1377,51165,0.034,0.062,0.139,0.212,0.5529999999999999,0.1582687587617973
1378,5061,0.081,0.07,0.145,0.145,0.56,0.15833508770957885
1379,54055,0.076,0.152,0.174,0.103,0.495,0.15835087622113114
1380,20161,0.03,0.05,0.124,0.261,0.535,0.15846450706704016
1381,26061,0.008,0.078,0.129,0.281,0.505,0.158549676757791
1382,54103,0.051,0.067,0.081,0.279,0.521,0.15857490343683014
1383,47181,0.08900000000000001,0.215,0.136,0.147,0.414,0.15861904047118686
1384,29186,0.025,0.14,0.14400000000000002,0.311,0.38,0.15865371095565334
1385,17113,0.085,0.062,0.091,0.201,0.561,0.15894967757123646
1386,45071,0.078,0.128,0.062,0.202,0.529,0.1590157224930919
1387,20133,0.133,0.204,0.12,0.127,0.416,0.159081739995513
1388,39157,0.126,0.204,0.116,0.215,0.339,0.15908173999551306
1389,21093,0.057,0.062,0.106,0.217,0.5579999999999999,0.15916972073858768
1390,47155,0.039,0.07200000000000001,0.15,0.183,0.556,0.15916972073858776
1391,51023,0.043,0.079,0.106,0.221,0.551,0.15921997362140222
1392,1081,0.053,0.064,0.138,0.183,0.562,0.1592325343640552
1393,55071,0.175,0.08900000000000001,0.259,0.133,0.345,0.1593423986263543
1394,42087,0.084,0.049,0.129,0.171,0.5670000000000001,0.1593706371951873
1395,54001,0.092,0.031,0.071,0.287,0.519,0.15948354147058566
1396,21125,0.201,0.047,0.083,0.152,0.517,0.15948981158682207
1397,31025,0.042,0.049,0.119,0.24,0.55,0.15958383376770974
1398,39095,0.078,0.056,0.111,0.189,0.5660000000000001,0.15973415414368972
1399,51171,0.023,0.039,0.136,0.28800000000000003,0.514,0.15982177573785122
1400,18039,0.03,0.097,0.094,0.252,0.528,0.1598499296215047
1401,46057,0.119,0.14300000000000002,0.256,0.13699999999999998,0.345,0.15998437423698605
1402,1119,0.055,0.068,0.118,0.197,0.562,0.16009684569035088
1403,5035,0.059,0.017,0.11,0.306,0.508,0.16053348560347153
1404,48133,0.055,0.08900000000000001,0.104,0.195,0.557,0.16055840058994114
1405,40033,0.06,0.117,0.102,0.173,0.5479999999999999,0.16056462873248264
1406,46091,0.196,0.146,0.183,0.161,0.313,0.16059265238484602
1407,54059,0.084,0.093,0.093,0.172,0.5579999999999999,0.1606953639654859
1408,39089,0.056,0.102,0.17600000000000002,0.127,0.539,0.16079490041664882
1409,47167,0.081,0.025,0.223,0.138,0.5329999999999999,0.1608011193990887
1410,5113,0.18,0.08,0.217,0.076,0.446,0.16085397104206034
1411,31171,0.152,0.12,0.118,0.302,0.308,0.16089437529012626
1412,49033,0.077,0.113,0.062,0.327,0.421,0.16101863246220918
1413,17183,0.023,0.119,0.08800000000000001,0.266,0.504,0.16110555545976682
1414,16059,0.109,0.173,0.231,0.125,0.362,0.16127926091100492
1415,46011,0.04,0.124,0.263,0.229,0.345,0.16135055004554527
1416,20051,0.154,0.154,0.224,0.14800000000000002,0.32,0.16151470521286904
1417,48213,0.043,0.07200000000000001,0.127,0.197,0.56,0.16157351268076095
1418,27147,0.07400000000000001,0.062,0.14400000000000002,0.354,0.365,0.16169724796668614
1419,1017,0.117,0.037000000000000005,0.15,0.136,0.56,0.16170034013569673
1420,13311,0.057,0.064,0.099,0.34700000000000003,0.433,0.1617065242963314
1421,18173,0.045,0.038,0.117,0.252,0.5479999999999999,0.16184251604569175
1422,48385,0.03,0.065,0.16399999999999998,0.187,0.5539999999999999,0.1618548732661454
1423,47087,0.138,0.128,0.249,0.093,0.392,0.1618610515225945
1424,18081,0.057,0.094,0.1,0.192,0.557,0.16199074047611492
1425,55109,0.101,0.102,0.085,0.342,0.37,0.16200308639035246
1427,42073,0.034,0.07,0.093,0.301,0.503,0.16205554603283406
1428,19141,0.173,0.054000000000000006,0.267,0.187,0.319,0.1621018198540658
1429,17179,0.044,0.04,0.141,0.215,0.56,0.16220665830970074
1430,42067,0.065,0.068,0.093,0.214,0.56,0.1622128231675906
1431,46097,0.16,0.123,0.21600000000000005,0.218,0.284,0.16222207001514932
1432,48437,0.084,0.075,0.053,0.255,0.532,0.1622467256988566
1433,5017,0.104,0.07400000000000001,0.193,0.097,0.531,0.1622528890343713
1434,27065,0.223,0.14800000000000002,0.13699999999999998,0.146,0.34600000000000003,0.16229910659027053
1435,30093,0.158,0.138,0.059,0.14300000000000002,0.503,0.16233915116200404
1436,29021,0.121,0.183,0.175,0.219,0.302,0.16241613220366996
1437,28067,0.069,0.079,0.118,0.16899999999999998,0.565,0.16245307014642718
1438,17189,0.118,0.046,0.053,0.327,0.456,0.16261303760769
1439,18161,0.095,0.053,0.106,0.17800000000000002,0.569,0.16268374227316013
1440,48369,0.033,0.081,0.08900000000000001,0.277,0.521,0.1627206194678474
1441,19085,0.118,0.044,0.094,0.17800000000000002,0.565,0.16299079728622715
1442,18095,0.062,0.084,0.15,0.145,0.5589999999999999,0.16307973509912255
1443,48313,0.065,0.032,0.097,0.337,0.469,0.16322070947033654
1444,28123,0.026,0.049,0.129,0.252,0.5429999999999999,0.16322377277835476
1445,20011,0.16699999999999998,0.146,0.077,0.12,0.49,0.16333095236359824
1446,51017,0.099,0.045,0.121,0.165,0.57,0.16337380450978053
1447,27093,0.07200000000000001,0.14400000000000002,0.094,0.32299999999999995,0.3670000000000001,0.16337380450978053
1448,13215,0.063,0.073,0.083,0.225,0.555,0.1634931191212646
1449,17155,0.021,0.025,0.168,0.251,0.535,0.16349617732534302
1450,13145,0.093,0.081,0.061,0.213,0.551,0.16366429054622764
1451,27139,0.021,0.057,0.12,0.319,0.482,0.163707055437449
1452,28009,0.018000000000000002,0.014,0.246,0.233,0.489,0.16371621788937102
1453,12005,0.065,0.109,0.076,0.202,0.5479999999999999,0.16377728780267425
1454,13289,0.04,0.077,0.188,0.14800000000000002,0.547,0.16388715629969305
1455,47009,0.069,0.08900000000000001,0.097,0.183,0.562,0.1638993593642148
1456,37157,0.125,0.094,0.124,0.111,0.546,0.16394816253926126
1457,29023,0.189,0.175,0.16,0.135,0.342,0.16399999999999995
1458,21139,0.08,0.1,0.29,0.191,0.339,0.1640091460864302
1459,29061,0.124,0.166,0.172,0.247,0.29100000000000004,0.1640457253329083
1460,13299,0.061,0.108,0.109,0.166,0.556,0.16405182108102312
1461,38051,0.16899999999999998,0.128,0.136,0.275,0.29100000000000004,0.1640670594604535
1462,46025,0.211,0.147,0.172,0.125,0.345,0.16415541416596652
1463,23011,0.016,0.07400000000000001,0.125,0.245,0.54,0.16415541416596655
1464,47189,0.105,0.035,0.099,0.192,0.568,0.16416455159382
1465,22105,0.066,0.07200000000000001,0.103,0.193,0.5660000000000001,0.16422849935379674
1466,40099,0.042,0.154,0.247,0.218,0.34,0.1642376327155259
1467,31137,0.07200000000000001,0.126,0.103,0.336,0.363,0.16430763828866876
1468,22085,0.098,0.08,0.113,0.145,0.564,0.16436240446038744
1469,22041,0.123,0.054000000000000006,0.102,0.156,0.565,0.1643806557962341
1470,39153,0.048,0.056,0.125,0.207,0.565,0.16448100194247356
1471,29223,0.191,0.171,0.13,0.196,0.313,0.16462685078686282
1472,31087,0.085,0.162,0.19,0.263,0.301,0.1646754383628597
1473,1117,0.022,0.075,0.118,0.24,0.545,0.16472704695950818
1474,37121,0.096,0.035,0.146,0.154,0.569,0.16473918780909413
1475,39133,0.028,0.078,0.126,0.213,0.555,0.1647756049905447
1476,47075,0.086,0.026,0.16899999999999998,0.155,0.565,0.1649787865151153
1477,47141,0.16,0.16399999999999998,0.207,0.099,0.369,0.1650515071121739
1478,40005,0.076,0.184,0.111,0.284,0.345,0.1650605949341029
1479,20059,0.063,0.06,0.159,0.354,0.364,0.16507271125173903
